0.2168 9.82 -1.46573E-2 5.20862E-3
0.2168 10.31 -1.46039E-2 5.18152E-3
0.2168 10.8 -1.45544E-2 5.15669E-3
0.2168 11.29 -1.45071E-2 5.1329E-3
0.2168 11.78 -1.44619E-2 5.11019E-3
0.2168 12.27 -1.44185E-2 5.08838E-3
0.2168 12.76 -1.43767E-2 5.06741E-3
0.2168 13.25 -1.43366E-2 5.04724E-3
0.2168 13.74 -1.42978E-2 5.02776E-3
0.2168 14.23 -1.42605E-2 5.00901E-3
0.2168 14.72 -1.42248E-2 4.99109E-3
0.2168 15.21 -1.41909E-2 4.97421E-3
0.2168 15.7 -1.41596E-2 4.95881E-3
0.2168 16.19 -1.41297E-2 4.94423E-3
0.2168 16.68 -1.41006E-2 4.92994E-3
0.2168 17.17 -1.40723E-2 4.91606E-3
0.2168 17.66 -1.40447E-2 4.90258E-3
0.2168 18.15 -1.4018E-2 4.88946E-3
0.2168 18.64 -1.39919E-2 4.87669E-3
0.2168 19.13 -1.39665E-2 4.86425E-3
0.2168 19.62 -1.39418E-2 4.85213E-3
0.2168 20.11 -1.39177E-2 4.84031E-3
0.2168 20.6 -1.38941E-2 4.82877E-3
0.2168 21.09 -1.38711E-2 4.8175E-3
0.2168 21.58 -1.38487E-2 4.80649E-3
0.2168 22.07 -1.38267E-2 4.79573E-3
0.2168 22.56 -1.38052E-2 4.78521E-3
0.2168 23.05 -1.37842E-2 4.77491E-3
0.2168 23.54 -1.37636E-2 4.76482E-3
0.2168 24.03 -1.37435E-2 4.75495E-3
0.2168 24.52 -1.37236E-2 4.7452E-3
0.2168 25.01 -1.37045E-2 4.73583E-3
0.2168 25.5 -1.36867E-2 4.72733E-3
0.2168 25.99 -1.36697E-2 4.71921E-3
0.2168 26.48 -1.36529E-2 4.71114E-3
0.2168 26.97 -1.36363E-2 4.70322E-3
0.2168 27.46 -1.362E-2 4.69544E-3
0.2168 27.95 -1.36041E-2 4.6878E-3
0.2168 28.44 -1.35884E-2 4.6803E-3
0.2168 28.93 -1.3573E-2 4.67292E-3
0.2168 29.42 -1.35578E-2 4.66567E-3
0.2168 29.91 -1.35429E-2 4.65853E-3
0.2168 30.4 -1.35282E-2 4.65151E-3
0.2168 30.89 -1.35138E-2 4.64461E-3
0.2168 31.38 -1.34996E-2 4.63781E-3
0.2168 31.87 -1.34856E-2 4.63112E-3
0.2168 32.36 -1.34718E-2 4.62452E-3
0.2168 32.85 -1.34582E-2 4.61803E-3
0.2168 33.34 -1.34448E-2 4.61164E-3
0.2168 33.83 -1.34317E-2 4.60534E-3
0.2168 34.32 -1.34187E-2 4.59913E-3
0.2168 34.81 -1.34059E-2 4.593E-3
0.2168 35.3 -1.33933E-2 4.58696E-3
0.2168 35.79 -1.33808E-2 4.58101E-3
0.2168 36.28 -1.33685E-2 4.57514E-3
0.2168 36.77 -1.33564E-2 4.56934E-3
0.2168 37.26 -1.33445E-2 4.56362E-3
0.2168 37.75 -1.33327E-2 4.55798E-3
0.2168 38.24 -1.3321E-2 4.55241E-3
0.2168 38.73 -1.33095E-2 4.5469E-3
0.2168 39.22 -1.32982E-2 4.54148E-3
0.2168 39.71 -1.3287E-2 4.53614E-3
0.2168 40.2 -1.32762E-2 4.53101E-3
0.2168 40.69 -1.3266E-2 4.52621E-3
0.2168 41.18 -1.3256E-2 4.52155E-3
0.2168 41.67 -1.32461E-2 4.5169E-3
0.2168 42.16 -1.32363E-2 4.51231E-3
0.2168 42.65 -1.32266E-2 4.50777E-3
0.2168 43.14 -1.3217E-2 4.50328E-3
0.2168 43.63 -1.32075E-2 4.49884E-3
0.2168 44.12 -1.31981E-2 4.49445E-3
0.2168 44.61 -1.31889E-2 4.49011E-3
0.2168 45.1 -1.31797E-2 4.48582E-3
0.2168 45.59 -1.31706E-2 4.48157E-3
0.2168 46.08 -1.31617E-2 4.47737E-3
0.2168 46.57 -1.31528E-2 4.47321E-3
0.2168 47.06 -1.3144E-2 4.4691E-3
0.2168 47.55 -1.31353E-2 4.46503E-3
0.2168 48.04 -1.31267E-2 4.461E-3
0.2168 48.53 -1.31182E-2 4.45701E-3
0.2168 49.02 -1.31098E-2 4.45306E-3
0.2168 49.51 -1.31014E-2 4.44915E-3
0.2262 1. -1.81814E-2 6.92061E-3
0.2262 1.49 -1.74466E-2 6.498E-3
0.2262 1.98 -1.69282E-2 6.20711E-3
0.2262 2.47 -1.65675E-2 6.01117E-3
0.2262 2.96 -1.62971E-2 5.86807E-3
0.2262 3.45 -1.60692E-2 5.74812E-3
0.2262 3.94 -1.58793E-2 5.64945E-3
0.2262 4.43 -1.57167E-2 5.56584E-3
0.2262 4.92 -1.55749E-2 5.49358E-3
0.2262 5.41 -1.54488E-2 5.42974E-3
0.2262 5.9 -1.5332E-2 5.3703E-3
0.2262 6.39 -1.52269E-2 5.31722E-3
0.2262 6.88 -1.51359E-2 5.2722E-3
0.2262 7.37 -1.50531E-2 5.23151E-3
0.2262 7.86 -1.4975E-2 5.19308E-3
0.2262 8.35 -1.49017E-2 5.15702E-3
0.2262 8.84 -1.48326E-2 5.12299E-3
0.2262 9.33 -1.47668E-2 5.09054E-3
0.2262 9.82 -1.47049E-2 5.06012E-3
0.2262 10.31 -1.4649E-2 5.03306E-3
0.2262 10.8 -1.45974E-2 5.00829E-3
0.2262 11.29 -1.45479E-2 4.98455E-3
0.2262 11.78 -1.45007E-2 4.96189E-3
0.2262 12.27 -1.44553E-2 4.94012E-3
0.2262 12.76 -1.44117E-2 4.9192E-3
0.2262 13.25 -1.43697E-2 4.89907E-3
0.2262 13.74 -1.43292E-2 4.87962E-3
0.2262 14.23 -1.42902E-2 4.86091E-3
0.2262 14.72 -1.42529E-2 4.84304E-3
0.2262 15.21 -1.42175E-2 4.82621E-3
0.2262 15.7 -1.41848E-2 4.81086E-3
0.2262 16.19 -1.41537E-2 4.79634E-3
0.2262 16.68 -1.41233E-2 4.7821E-3
0.2262 17.17 -1.40938E-2 4.76827E-3
0.2262 17.66 -1.40651E-2 4.75483E-3
0.2262 18.15 -1.40372E-2 4.74176E-3
0.2262 18.64 -1.401E-2 4.72904E-3
0.2262 19.13 -1.39836E-2 4.71665E-3
0.2262 19.62 -1.39578E-2 4.70457E-3
0.2262 20.11 -1.39326E-2 4.69279E-3
0.2262 20.6 -1.3908E-2 4.68129E-3
0.2262 21.09 -1.38841E-2 4.67006E-3
0.2262 21.58 -1.38607E-2 4.65909E-3
0.2262 22.07 -1.38378E-2 4.64837E-3
0.2262 22.56 -1.38154E-2 4.63789E-3
0.2262 23.05 -1.37934E-2 4.62762E-3
0.2262 23.54 -1.3772E-2 4.61758E-3
0.2262 24.03 -1.3751E-2 4.60774E-3
0.2262 24.52 -1.37303E-2 4.59803E-3
0.2262 25.01 -1.37103E-2 4.58869E-3
0.2262 25.5 -1.36918E-2 4.58023E-3
0.2262 25.99 -1.36741E-2 4.57215E-3
0.2262 26.48 -1.36566E-2 4.56413E-3
0.2262 26.97 -1.36394E-2 4.55625E-3
0.2262 27.46 -1.36224E-2 4.54851E-3
0.2262 27.95 -1.36058E-2 4.54091E-3
0.2262 28.44 -1.35895E-2 4.53344E-3
0.2262 28.93 -1.35735E-2 4.5261E-3
0.2262 29.42 -1.35577E-2 4.51889E-3
0.2262 29.91 -1.35422E-2 4.51179E-3
0.2262 30.4 -1.35269E-2 4.50481E-3
0.2262 30.89 -1.35119E-2 4.49794E-3
0.2262 31.38 -1.34971E-2 4.49117E-3
0.2262 31.87 -1.34825E-2 4.48452E-3
0.2262 32.36 -1.34682E-2 4.47796E-3
0.2262 32.85 -1.34541E-2 4.4715E-3
0.2262 33.34 -1.34402E-2 4.46514E-3
0.2262 33.83 -1.34265E-2 4.45887E-3
0.2262 34.32 -1.34129E-2 4.45269E-3
0.2262 34.81 -1.33996E-2 4.4466E-3
0.2262 35.3 -1.33865E-2 4.44059E-3
0.2262 35.79 -1.33735E-2 4.43467E-3
0.2262 36.28 -1.33608E-2 4.42883E-3
0.2262 36.77 -1.33482E-2 4.42306E-3
0.2262 37.26 -1.33357E-2 4.41737E-3
0.2262 37.75 -1.33235E-2 4.41176E-3
0.2262 38.24 -1.33113E-2 4.40622E-3
0.2262 38.73 -1.32994E-2 4.40074E-3
0.2262 39.22 -1.32876E-2 4.39534E-3
0.2262 39.71 -1.32759E-2 4.39003E-3
0.2262 40.2 -1.32647E-2 4.38493E-3
0.2262 40.69 -1.32541E-2 4.38016E-3
0.2262 41.18 -1.32437E-2 4.37553E-3
0.2262 41.67 -1.32334E-2 4.37091E-3
0.2262 42.16 -1.32232E-2 4.36635E-3
0.2262 42.65 -1.32132E-2 4.36184E-3
0.2262 43.14 -1.32032E-2 4.35738E-3
0.2262 43.63 -1.31934E-2 4.35297E-3
0.2262 44.12 -1.31836E-2 4.34861E-3
0.2262 44.61 -1.3174E-2 4.3443E-3
0.2262 45.1 -1.31645E-2 4.34003E-3
0.2262 45.59 -1.31551E-2 4.33581E-3
0.2262 46.08 -1.31458E-2 4.33164E-3
0.2262 46.57 -1.31366E-2 4.32751E-3
0.2262 47.06 -1.31274E-2 4.32342E-3
0.2262 47.55 -1.31184E-2 4.31938E-3
0.2262 48.04 -1.31095E-2 4.31538E-3
0.2262 48.53 -1.31006E-2 4.31141E-3
0.2262 49.02 -1.30919E-2 4.30749E-3
0.2262 49.51 -1.30832E-2 4.30361E-3
0.2356 1. -1.83159E-2 6.75039E-3
0.2356 1.49 -1.75416E-2 6.32688E-3
0.2356 1.98 -1.69965E-2 6.03572E-3
0.2356 2.47 -1.66182E-2 5.83994E-3
0.2356 2.96 -1.63352E-2 5.69714E-3
0.2356 3.45 -1.60968E-2 5.57749E-3
0.2356 3.94 -1.58985E-2 5.47913E-3
0.2356 4.43 -1.57288E-2 5.39582E-3
0.2356 4.92 -1.55808E-2 5.32387E-3
0.2356 5.41 -1.54494E-2 5.26032E-3
0.2356 5.9 -1.53275E-2 5.20114E-3
0.2356 6.39 -1.5218E-2 5.14831E-3
0.2356 6.88 -1.51233E-2 5.10354E-3
0.2356 7.37 -1.50372E-2 5.06311E-3
0.2356 7.86 -1.4956E-2 5.02492E-3
0.2356 8.35 -1.48798E-2 4.98909E-3
0.2356 8.84 -1.48079E-2 4.95527E-3
0.2356 9.33 -1.47395E-2 4.92302E-3
0.2356 9.82 -1.46751E-2 4.89279E-3
0.2356 10.31 -1.46171E-2 4.86592E-3
0.2356 10.8 -1.45635E-2 4.84134E-3
0.2356 11.29 -1.45122E-2 4.81778E-3
0.2356 11.78 -1.44632E-2 4.7953E-3
0.2356 12.27 -1.44161E-2 4.7737E-3
0.2356 12.76 -1.43708E-2 4.75294E-3
0.2356 13.25 -1.43273E-2 4.73296E-3
0.2356 13.74 -1.42853E-2 4.71367E-3
0.2356 14.23 -1.42448E-2 4.69511E-3
0.2356 14.72 -1.42061E-2 4.67738E-3
0.2356 15.21 -1.41694E-2 4.66068E-3
0.2356 15.7 -1.41356E-2 4.64547E-3
0.2356 16.19 -1.41034E-2 4.63108E-3
0.2356 16.68 -1.40719E-2 4.61697E-3
0.2356 17.17 -1.40413E-2 4.60327E-3
0.2356 17.66 -1.40116E-2 4.58996E-3
0.2356 18.15 -1.39827E-2 4.57701E-3
0.2356 18.64 -1.39546E-2 4.5644E-3
0.2356 19.13 -1.39272E-2 4.55213E-3
0.2356 19.62 -1.39005E-2 4.54016E-3
0.2356 20.11 -1.38744E-2 4.52849E-3
0.2356 20.6 -1.3849E-2 4.5171E-3
0.2356 21.09 -1.38242E-2 4.50597E-3
0.2356 21.58 -1.37999E-2 4.4951E-3
0.2356 22.07 -1.37762E-2 4.48448E-3
0.2356 22.56 -1.37531E-2 4.47409E-3
0.2356 23.05 -1.37304E-2 4.46392E-3
0.2356 23.54 -1.37082E-2 4.45397E-3
0.2356 24.03 -1.36864E-2 4.44422E-3
0.2356 24.52 -1.3665E-2 4.4346E-3
0.2356 25.01 -1.36443E-2 4.42535E-3
0.2356 25.5 -1.36252E-2 4.41697E-3
0.2356 25.99 -1.36069E-2 4.40899E-3
0.2356 26.48 -1.35888E-2 4.40105E-3
0.2356 26.97 -1.3571E-2 4.39325E-3
0.2356 27.46 -1.35535E-2 4.3856E-3
0.2356 27.95 -1.35363E-2 4.37808E-3
0.2356 28.44 -1.35195E-2 4.37069E-3
0.2356 28.93 -1.35029E-2 4.36343E-3
0.2356 29.42 -1.34866E-2 4.35629E-3
0.2356 29.91 -1.34706E-2 4.34927E-3
0.2356 30.4 -1.34548E-2 4.34236E-3
0.2356 30.89 -1.34393E-2 4.33556E-3
0.2356 31.38 -1.3424E-2 4.32887E-3
0.2356 31.87 -1.34089E-2 4.32229E-3
0.2356 32.36 -1.33941E-2 4.3158E-3
0.2356 32.85 -1.33795E-2 4.30941E-3
0.2356 33.34 -1.33652E-2 4.30312E-3
0.2356 33.83 -1.3351E-2 4.29692E-3
0.2356 34.32 -1.33371E-2 4.2908E-3
0.2356 34.81 -1.33233E-2 4.28478E-3
0.2356 35.3 -1.33097E-2 4.27884E-3
0.2356 35.79 -1.32963E-2 4.27298E-3
0.2356 36.28 -1.32831E-2 4.26719E-3
0.2356 36.77 -1.32701E-2 4.26149E-3
0.2356 37.26 -1.32573E-2 4.25586E-3
0.2356 37.75 -1.32446E-2 4.25031E-3
0.2356 38.24 -1.32321E-2 4.24483E-3
0.2356 38.73 -1.32197E-2 4.23941E-3
0.2356 39.22 -1.32075E-2 4.23407E-3
0.2356 39.71 -1.31955E-2 4.22882E-3
0.2356 40.2 -1.31839E-2 4.22377E-3
0.2356 40.69 -1.3173E-2 4.21906E-3
0.2356 41.18 -1.31623E-2 4.21449E-3
0.2356 41.67 -1.31516E-2 4.20992E-3
0.2356 42.16 -1.31411E-2 4.20541E-3
0.2356 42.65 -1.31308E-2 4.20096E-3
0.2356 43.14 -1.31205E-2 4.19655E-3
0.2356 43.63 -1.31103E-2 4.19219E-3
0.2356 44.12 -1.31003E-2 4.18789E-3
0.2356 44.61 -1.30904E-2 4.18363E-3
0.2356 45.1 -1.30806E-2 4.17941E-3
0.2356 45.59 -1.30709E-2 4.17524E-3
0.2356 46.08 -1.30613E-2 4.17112E-3
0.2356 46.57 -1.30517E-2 4.16704E-3
0.2356 47.06 -1.30423E-2 4.163E-3
0.2356 47.55 -1.3033E-2 4.15901E-3
0.2356 48.04 -1.30238E-2 4.15505E-3
0.2356 48.53 -1.30147E-2 4.15114E-3
0.2356 49.02 -1.30057E-2 4.14726E-3
0.2356 49.51 -1.29967E-2 4.14343E-3
0.245 1. -1.83588E-2 6.55467E-3
0.245 1.49 -1.75488E-2 6.13255E-3
0.245 1.98 -1.69797E-2 5.84269E-3
0.245 2.47 -1.65858E-2 5.64811E-3
0.245 2.96 -1.62917E-2 5.50638E-3
0.245 3.45 -1.60441E-2 5.38766E-3
0.245 3.94 -1.58383E-2 5.29013E-3
0.245 4.43 -1.56623E-2 5.20758E-3
0.245 4.92 -1.55091E-2 5.13631E-3
0.245 5.41 -1.5373E-2 5.07338E-3
0.245 5.9 -1.52468E-2 5.01477E-3
0.245 6.39 -1.51334E-2 4.96247E-3
0.245 6.88 -1.50356E-2 4.91821E-3
0.245 7.37 -1.49466E-2 4.87825E-3
0.245 7.86 -1.48628E-2 4.8405E-3
0.245 8.35 -1.47841E-2 4.80508E-3
0.245 8.84 -1.47098E-2 4.77164E-3
0.245 9.33 -1.46391E-2 4.73976E-3
0.245 9.82 -1.45726E-2 4.70987E-3
0.245 10.31 -1.45128E-2 4.68334E-3
0.245 10.8 -1.44575E-2 4.65908E-3
0.245 11.29 -1.44046E-2 4.63583E-3
0.245 11.78 -1.43541E-2 4.61364E-3
0.245 12.27 -1.43056E-2 4.59231E-3
0.245 12.76 -1.4259E-2 4.57183E-3
0.245 13.25 -1.42141E-2 4.55211E-3
0.245 13.74 -1.41708E-2 4.53307E-3
0.245 14.23 -1.41291E-2 4.51474E-3
0.245 14.72 -1.40892E-2 4.49725E-3
0.245 15.21 -1.40514E-2 4.48077E-3
0.245 15.7 -1.40166E-2 4.46578E-3
0.245 16.19 -1.39835E-2 4.4516E-3
0.245 16.68 -1.39511E-2 4.4377E-3
0.245 17.17 -1.39197E-2 4.42419E-3
0.245 17.66 -1.38891E-2 4.41107E-3
0.245 18.15 -1.38594E-2 4.39831E-3
0.245 18.64 -1.38305E-2 4.38589E-3
0.245 19.13 -1.38023E-2 4.37379E-3
0.245 19.62 -1.37748E-2 4.36199E-3
0.245 20.11 -1.3748E-2 4.35049E-3
0.245 20.6 -1.37219E-2 4.33926E-3
0.245 21.09 -1.36963E-2 4.3283E-3
0.245 21.58 -1.36714E-2 4.31759E-3
0.245 22.07 -1.3647E-2 4.30712E-3
0.245 22.56 -1.36232E-2 4.29687E-3
0.245 23.05 -1.35998E-2 4.28685E-3
0.245 23.54 -1.3577E-2 4.27704E-3
0.245 24.03 -1.35546E-2 4.26743E-3
0.245 24.52 -1.35326E-2 4.25795E-3
0.245 25.01 -1.35113E-2 4.24884E-3
0.245 25.5 -1.34917E-2 4.24059E-3
0.245 25.99 -1.3473E-2 4.23274E-3
0.245 26.48 -1.34543E-2 4.22492E-3
0.245 26.97 -1.34361E-2 4.21725E-3
0.245 27.46 -1.34181E-2 4.20972E-3
0.245 27.95 -1.34005E-2 4.20232E-3
0.245 28.44 -1.33832E-2 4.19505E-3
0.245 28.93 -1.33662E-2 4.1879E-3
0.245 29.42 -1.33495E-2 4.18088E-3
0.245 29.91 -1.3333E-2 4.17397E-3
0.245 30.4 -1.33168E-2 4.16717E-3
0.245 30.89 -1.33009E-2 4.16048E-3
0.245 31.38 -1.32852E-2 4.15389E-3
0.245 31.87 -1.32698E-2 4.14741E-3
0.245 32.36 -1.32546E-2 4.14103E-3
0.245 32.85 -1.32396E-2 4.13474E-3
0.245 33.34 -1.32248E-2 4.12855E-3
0.245 33.83 -1.32103E-2 4.12245E-3
0.245 34.32 -1.3196E-2 4.11643E-3
0.245 34.81 -1.31818E-2 4.1105E-3
0.245 35.3 -1.31679E-2 4.10465E-3
0.245 35.79 -1.31542E-2 4.09888E-3
0.245 36.28 -1.31406E-2 4.09319E-3
0.245 36.77 -1.31273E-2 4.08758E-3
0.245 37.26 -1.31141E-2 4.08204E-3
0.245 37.75 -1.31011E-2 4.07658E-3
0.245 38.24 -1.30882E-2 4.07118E-3
0.245 38.73 -1.30755E-2 4.06585E-3
0.245 39.22 -1.3063E-2 4.06059E-3
0.245 39.71 -1.30507E-2 4.05543E-3
0.245 40.2 -1.30388E-2 4.05046E-3
0.245 40.69 -1.30276E-2 4.04584E-3
0.245 41.18 -1.30166E-2 4.04134E-3
0.245 41.67 -1.30057E-2 4.03685E-3
0.245 42.16 -1.2995E-2 4.03242E-3
0.245 42.65 -1.29843E-2 4.02804E-3
0.245 43.14 -1.29738E-2 4.02371E-3
0.245 43.63 -1.29634E-2 4.01943E-3
0.245 44.12 -1.29531E-2 4.0152E-3
0.245 44.61 -1.2943E-2 4.01101E-3
0.245 45.1 -1.29329E-2 4.00687E-3
0.245 45.59 -1.2923E-2 4.00277E-3
0.245 46.08 -1.29131E-2 3.99872E-3
0.245 46.57 -1.29034E-2 3.99471E-3
0.245 47.06 -1.28938E-2 3.99074E-3
0.245 47.55 -1.28842E-2 3.98682E-3
0.245 48.04 -1.28748E-2 3.98293E-3
0.245 48.53 -1.28654E-2 3.97908E-3
0.245 49.02 -1.28562E-2 3.97527E-3
0.245 49.51 -1.2847E-2 3.9715E-3
0.2544 1. -1.8315E-2 6.3377E-3
0.2544 1.49 -1.74731E-2 5.9191E-3
0.2544 1.98 -1.68828E-2 5.632E-3
0.2544 2.47 -1.64752E-2 5.43959E-3
0.2544 2.96 -1.61716E-2 5.29964E-3
0.2544 3.45 -1.5916E-2 5.18243E-3
0.2544 3.94 -1.57038E-2 5.08622E-3
0.2544 4.43 -1.55226E-2 5.00482E-3
0.2544 4.92 -1.53648E-2 4.93458E-3
0.2544 5.41 -1.52248E-2 4.87259E-3
0.2544 5.9 -1.50949E-2 4.81484E-3
0.2544 6.39 -1.49783E-2 4.76332E-3
0.2544 6.88 -1.48778E-2 4.71977E-3
0.2544 7.37 -1.47865E-2 4.68047E-3
0.2544 7.86 -1.47005E-2 4.64334E-3
0.2544 8.35 -1.46197E-2 4.60851E-3
0.2544 8.84 -1.45434E-2 4.57562E-3
0.2544 9.33 -1.44708E-2 4.54426E-3
0.2544 9.82 -1.44026E-2 4.51487E-3
0.2544 10.31 -1.43413E-2 4.48879E-3
0.2544 10.8 -1.42847E-2 4.46497E-3
0.2544 11.29 -1.42305E-2 4.44213E-3
0.2544 11.78 -1.41788E-2 4.42034E-3
0.2544 12.27 -1.41291E-2 4.3994E-3
0.2544 12.76 -1.40813E-2 4.37928E-3
0.2544 13.25 -1.40354E-2 4.35992E-3
0.2544 13.74 -1.3991E-2 4.34121E-3
0.2544 14.23 -1.39483E-2 4.32322E-3
0.2544 14.72 -1.39074E-2 4.30604E-3
0.2544 15.21 -1.38688E-2 4.28987E-3
0.2544 15.7 -1.38332E-2 4.27516E-3
0.2544 16.19 -1.37993E-2 4.26126E-3
0.2544 16.68 -1.37662E-2 4.24762E-3
0.2544 17.17 -1.37341E-2 4.23438E-3
0.2544 17.66 -1.37029E-2 4.22151E-3
0.2544 18.15 -1.36725E-2 4.209E-3
0.2544 18.64 -1.36429E-2 4.19682E-3
0.2544 19.13 -1.36141E-2 4.18495E-3
0.2544 19.62 -1.3586E-2 4.17338E-3
0.2544 20.11 -1.35587E-2 4.1621E-3
0.2544 20.6 -1.35319E-2 4.15109E-3
0.2544 21.09 -1.35058E-2 4.14034E-3
0.2544 21.58 -1.34803E-2 4.12984E-3
0.2544 22.07 -1.34554E-2 4.11957E-3
0.2544 22.56 -1.3431E-2 4.10953E-3
0.2544 23.05 -1.34072E-2 4.0997E-3
0.2544 23.54 -1.33838E-2 4.09008E-3
0.2544 24.03 -1.3361E-2 4.08066E-3
0.2544 24.52 -1.33384E-2 4.07135E-3
0.2544 25.01 -1.33167E-2 4.06242E-3
0.2544 25.5 -1.32967E-2 4.05435E-3
0.2544 25.99 -1.32776E-2 4.04665E-3
0.2544 26.48 -1.32586E-2 4.039E-3
0.2544 26.97 -1.324E-2 4.03149E-3
0.2544 27.46 -1.32217E-2 4.02411E-3
0.2544 27.95 -1.32037E-2 4.01687E-3
0.2544 28.44 -1.3186E-2 4.00975E-3
0.2544 28.93 -1.31686E-2 4.00275E-3
0.2544 29.42 -1.31516E-2 3.99587E-3
0.2544 29.91 -1.31348E-2 3.9891E-3
0.2544 30.4 -1.31183E-2 3.98245E-3
0.2544 30.89 -1.3102E-2 3.9759E-3
0.2544 31.38 -1.3086E-2 3.96945E-3
0.2544 31.87 -1.30703E-2 3.9631E-3
0.2544 32.36 -1.30548E-2 3.95685E-3
0.2544 32.85 -1.30395E-2 3.9507E-3
0.2544 33.34 -1.30245E-2 3.94463E-3
0.2544 33.83 -1.30096E-2 3.93865E-3
0.2544 34.32 -1.2995E-2 3.93276E-3
0.2544 34.81 -1.29806E-2 3.92695E-3
0.2544 35.3 -1.29664E-2 3.92123E-3
0.2544 35.79 -1.29524E-2 3.91558E-3
0.2544 36.28 -1.29386E-2 3.91001E-3
0.2544 36.77 -1.29249E-2 3.90451E-3
0.2544 37.26 -1.29115E-2 3.89909E-3
0.2544 37.75 -1.28982E-2 3.89374E-3
0.2544 38.24 -1.28851E-2 3.88846E-3
0.2544 38.73 -1.28721E-2 3.88323E-3
0.2544 39.22 -1.28594E-2 3.87809E-3
0.2544 39.71 -1.28468E-2 3.87303E-3
0.2544 40.2 -1.28347E-2 3.86816E-3
0.2544 40.69 -1.28232E-2 3.86364E-3
0.2544 41.18 -1.28121E-2 3.85925E-3
0.2544 41.67 -1.2801E-2 3.85486E-3
0.2544 42.16 -1.27901E-2 3.85053E-3
0.2544 42.65 -1.27792E-2 3.84624E-3
0.2544 43.14 -1.27685E-2 3.84201E-3
0.2544 43.63 -1.27579E-2 3.83782E-3
0.2544 44.12 -1.27475E-2 3.83368E-3
0.2544 44.61 -1.27371E-2 3.82959E-3
0.2544 45.1 -1.27269E-2 3.82554E-3
0.2544 45.59 -1.27167E-2 3.82153E-3
0.2544 46.08 -1.27067E-2 3.81757E-3
0.2544 46.57 -1.26968E-2 3.81365E-3
0.2544 47.06 -1.2687E-2 3.80977E-3
0.2544 47.55 -1.26773E-2 3.80593E-3
0.2544 48.04 -1.26677E-2 3.80213E-3
0.2544 48.53 -1.26582E-2 3.79837E-3
0.2544 49.02 -1.26488E-2 3.79464E-3
0.2544 49.51 -1.26394E-2 3.79096E-3
0.2638 1. -1.8188E-2 6.10265E-3
0.2638 1.49 -1.73188E-2 5.68956E-3
0.2638 1.98 -1.67104E-2 5.40658E-3
0.2638 2.47 -1.62913E-2 5.21724E-3
0.2638 2.96 -1.59797E-2 5.0797E-3
0.2638 3.45 -1.57176E-2 4.96455E-3
0.2638 3.94 -1.55002E-2 4.87009E-3
0.2638 4.43 -1.53146E-2 4.79022E-3
0.2638 4.92 -1.51533E-2 4.72133E-3
0.2638 5.41 -1.50101E-2 4.66056E-3
0.2638 5.9 -1.48772E-2 4.60392E-3
0.2638 6.39 -1.4758E-2 4.55342E-3
0.2638 6.88 -1.46554E-2 4.51078E-3
0.2638 7.37 -1.45623E-2 4.47231E-3
0.2638 7.86 -1.44745E-2 4.43597E-3
0.2638 8.35 -1.4392E-2 4.40187E-3
0.2638 8.84 -1.43142E-2 4.36968E-3
0.2638 9.33 -1.42402E-2 4.33897E-3
0.2638 9.82 -1.41706E-2 4.31021E-3
0.2638 10.31 -1.41081E-2 4.28471E-3
0.2638 10.8 -1.40505E-2 4.26142E-3
0.2638 11.29 -1.39953E-2 4.2391E-3
0.2638 11.78 -1.39426E-2 4.2178E-3
0.2638 12.27 -1.3892E-2 4.19733E-3
0.2638 12.76 -1.38434E-2 4.17767E-3
0.2638 13.25 -1.37966E-2 4.15874E-3
0.2638 13.74 -1.37515E-2 4.14046E-3
0.2638 14.23 -1.3708E-2 4.12287E-3
0.2638 14.72 -1.36664E-2 4.10608E-3
0.2638 15.21 -1.3627E-2 4.09028E-3
0.2638 15.7 -1.35908E-2 4.07593E-3
0.2638 16.19 -1.35565E-2 4.06236E-3
0.2638 16.68 -1.35229E-2 4.04905E-3
0.2638 17.17 -1.34902E-2 4.03613E-3
0.2638 17.66 -1.34585E-2 4.02357E-3
0.2638 18.15 -1.34276E-2 4.01136E-3
0.2638 18.64 -1.33975E-2 3.99947E-3
0.2638 19.13 -1.33683E-2 3.98788E-3
0.2638 19.62 -1.33397E-2 3.97659E-3
0.2638 20.11 -1.33119E-2 3.96558E-3
0.2638 20.6 -1.32848E-2 3.95484E-3
0.2638 21.09 -1.32582E-2 3.94435E-3
0.2638 21.58 -1.32323E-2 3.9341E-3
0.2638 22.07 -1.3207E-2 3.92407E-3
0.2638 22.56 -1.31823E-2 3.91427E-3
0.2638 23.05 -1.3158E-2 3.90468E-3
0.2638 23.54 -1.31343E-2 3.89529E-3
0.2638 24.03 -1.3111E-2 3.8861E-3
0.2638 24.52 -1.30881E-2 3.87702E-3
0.2638 25.01 -1.30661E-2 3.8683E-3
0.2638 25.5 -1.30458E-2 3.86043E-3
0.2638 25.99 -1.30264E-2 3.85293E-3
0.2638 26.48 -1.30071E-2 3.84547E-3
0.2638 26.97 -1.29882E-2 3.83815E-3
0.2638 27.46 -1.29697E-2 3.83096E-3
0.2638 27.95 -1.29514E-2 3.8239E-3
0.2638 28.44 -1.29335E-2 3.81696E-3
0.2638 28.93 -1.29159E-2 3.81014E-3
0.2638 29.42 -1.28986E-2 3.80344E-3
0.2638 29.91 -1.28816E-2 3.79684E-3
0.2638 30.4 -1.28648E-2 3.79036E-3
